epoch,training_acc,training_loss,L2
0,4.02,1793.69,864.0
1,5.11,1785.42,880.0
2,7.08,1780.45,890.0
3,8.37,1777.2,900.0
4,8.33,1774.26,909.0
5,8.91,1772.68,917.0
6,9.0,1770.79,925.0
7,8.64,1767.92,933.0
8,9.88,1765.29,941.0
9,10.91,1763.08,949.0
10,11.53,1761.35,957.0
11,11.15,1759.43,964.0
12,11.13,1758.28,972.0
13,12.44,1755.87,980.0
14,12.91,1754.95,987.0
15,13.04,1753.09,995.0
16,12.69,1751.58,1002.0
17,13.11,1749.83,1010.0
18,13.59,1748.74,1017.0
19,13.7,1747.19,1025.0
20,13.5,1744.85,1033.0
21,13.33,1743.52,1041.0
22,13.7,1742.24,1048.0
23,14.21,1740.87,1056.0
24,14.73,1738.97,1063.0
25,14.81,1737.42,1071.0
26,15.25,1735.89,1078.0
27,15.35,1734.75,1087.0
28,15.49,1733.54,1095.0
29,15.34,1731.71,1102.0
30,15.16,1729.76,1110.0
31,14.51,1728.51,1118.0
32,15.62,1726.87,1125.0
33,15.65,1725.47,1133.0
34,16.14,1723.52,1141.0
35,16.56,1722.96,1149.0
36,16.43,1720.92,1156.0
37,16.93,1719.4,1164.0
38,16.46,1718.34,1172.0
39,15.7,1717.0,1179.0
40,16.61,1715.64,1187.0
41,16.83,1714.88,1194.0
42,16.91,1713.45,1201.0
43,17.29,1711.53,1209.0
44,16.96,1710.64,1216.0
45,17.42,1709.45,1224.0
46,17.61,1708.16,1231.0
47,17.12,1707.26,1238.0
48,17.32,1706.2,1245.0
49,17.72,1704.88,1252.0
50,17.6,1703.99,1260.0
51,17.9,1702.59,1267.0
52,17.85,1701.49,1273.0
53,18.11,1700.73,1281.0
54,17.94,1699.88,1287.0
55,17.64,1699.11,1294.0
56,17.77,1698.08,1301.0
57,17.98,1697.19,1308.0
58,18.42,1696.54,1314.0
59,18.14,1695.82,1321.0
60,17.87,1695.21,1327.0
61,18.28,1694.36,1334.0
62,18.63,1693.66,1341.0
63,18.51,1692.68,1347.0
64,18.68,1691.51,1353.0
65,18.45,1691.24,1360.0
66,18.46,1690.56,1366.0
67,18.3,1689.95,1372.0
68,18.57,1689.13,1378.0
69,18.27,1689.1,1385.0
70,18.54,1688.02,1391.0
71,18.72,1687.77,1397.0
72,18.25,1686.74,1402.0
73,18.52,1686.65,1409.0
74,18.94,1685.94,1414.0
75,18.39,1685.2,1421.0
76,18.51,1684.39,1426.0
77,19.12,1684.27,1433.0
78,18.83,1683.53,1438.0
79,18.32,1682.97,1444.0
80,18.88,1682.73,1450.0
81,18.97,1681.97,1456.0
82,18.77,1681.4,1461.0
83,18.69,1680.79,1467.0
84,18.73,1680.2,1473.0
85,19.13,1679.47,1479.0
86,18.73,1679.44,1484.0
87,19.08,1678.82,1490.0
88,18.97,1678.75,1496.0
89,19.13,1677.83,1501.0
90,19.16,1677.84,1507.0
91,19.26,1676.64,1512.0
92,18.96,1676.36,1518.0
93,19.35,1675.77,1523.0
94,19.22,1675.7,1529.0
95,19.33,1675.2,1534.0
96,19.41,1674.38,1540.0
97,18.97,1674.6,1545.0
98,19.12,1673.88,1550.0
99,19.23,1673.58,1555.0
